text,label
la supervisora resbaló y cayó al suelo junto a la línea de ensamblaje por agua acumulada durante el turno.,riesgo_caida
Se observó cable expuesto en el taller con posibilidad de cortocircuito durante la inspección.,riesgo_electrico
el recorrido evidenció residuos acumulados en la zona de despacho con incumplimiento de normas básicas.,riesgo_general
el operario se deslizó al caminar en la zona de empaque por agua acumulada durante el turno.,riesgo_caida
se reportó envase con sustancia inflamable abierto en el laboratorio requiriendo contención inmediata.,riesgo_quimico
el ayudante sufrió una caída al mismo nivel en el muelle por presencia de jabón industrial durante el turno.,riesgo_caida
Se observó conductor pelado al lado del compresor sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
durante la inspección se detectó desorden en el área en el almacén con incumplimiento de normas básicas.,riesgo_general
el almacenista sostuvo herramientas pesadas por tiempo prolongado en el almacén y reportó molestia en la espalda.,riesgo_ergonomico
se observó material apilado incorrectamente en el pasillo principal con incumplimiento de normas básicas.,riesgo_general
el visitante cayó mientras trasladaba material en la rampa de acceso por restos de lubricante durante el turno.,riesgo_caida
Se reportó olor a quemado y recalentamiento en una extensión utilizada para equipos industriales.,riesgo_electrico
el colaborador se deslizó al caminar en el pasillo de producción por falta de cinta antideslizante durante el turno.,riesgo_caida
un técnico se fue de lado al pisar la mancha en el pasillo de producción por presencia de jabón industrial durante el turno.,riesgo_caida
se reportó salpicadura de sustancia peligrosa junto al área de limpieza que podía causar quemaduras.,riesgo_quimico
Se observó caja eléctrica abierta en la línea 2 sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
Se observó aislamiento dañado en el cuarto eléctrico sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
se observó falta de orden y limpieza en producción afectando la seguridad del área.,riesgo_general
un técnico se fue de lado al pisar la mancha cerca del almacén por aceite derramado durante el turno.,riesgo_caida
la supervisora tropezó y se golpeó la rodilla en la zona de empaque por agua acumulada durante el turno.,riesgo_caida
Se observó conductor pelado cerca de una zona húmeda con riesgo de descarga durante la inspección.,riesgo_electrico
se reportó obstrucción de pasillos en producción con riesgo operacional general.,riesgo_general
Se observó tablero sin tapa en la línea 2 con peligro de contacto directo durante la inspección.,riesgo_electrico
la trabajadora perdió el equilibrio y cayó en el muelle por agua acumulada durante el turno.,riesgo_caida
la supervisora se fue de lado al pisar la mancha junto a la línea de ensamblaje por falta de cinta antideslizante durante el turno.,riesgo_caida
el operador encontró salpicadura de sustancia peligrosa en el cuarto de sustancias con posibilidad de intoxicación.,riesgo_quimico
la trabajadora cayó mientras trasladaba material en el muelle por charcos cerca del drenaje durante el turno.,riesgo_caida
Se observó enchufe recalentado al lado del compresor con posibilidad de cortocircuito durante la inspección.,riesgo_electrico
durante la inspección se detectó herramientas fuera de lugar en producción sin un peligro específico identificado.,riesgo_general
la máquina operaba con protector dañado durante la operación.,riesgo_mecanico
el equipo operaba con protector dañado en la línea de producción.,riesgo_mecanico
la supervisora cayó mientras trasladaba material junto a la línea de ensamblaje por agua acumulada durante el turno.,riesgo_caida
el empleado sostuvo herramientas pesadas por tiempo prolongado en el almacén provocando tensión en cuello y hombros.,riesgo_ergonomico
la trabajadora sufrió una caída al mismo nivel cerca del almacén por falta de cinta antideslizante durante el turno.,riesgo_caida
durante la inspección se detectó mala señalización en producción con riesgo operacional general.,riesgo_general
Se observó aislamiento dañado en la línea 2 con peligro de contacto directo durante la inspección.,riesgo_electrico
Se observó tablero sin tapa junto a la máquina de corte sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
el supervisor informó mala señalización en producción que generaba condición insegura.,riesgo_general
la auxiliar giró el tronco repetidas veces al acomodar piezas en la estación de empaque provocando tensión en cuello y hombros.,riesgo_ergonomico
el supervisor identificó almacenamiento inadecuado de químicos cerca del tanque afectando la seguridad del personal.,riesgo_quimico
el recorrido evidenció material apilado incorrectamente en el taller requiriendo corrección inmediata.,riesgo_general
durante la inspección se detectó mala señalización en el área de empaque requiriendo corrección inmediata.,riesgo_general
el colaborador sufrió una caída al mismo nivel en la rampa de acceso por una superficie resbaladiza durante el turno.,riesgo_caida
durante la inspección se detectó salida de emergencia bloqueada en el área de empaque con incumplimiento de normas básicas.,riesgo_general
Se observó aislamiento dañado al lado del compresor generando chispas durante la inspección.,riesgo_electrico
el supervisor identificó recipiente mal cerrado con reactivo cerca del tanque con posibilidad de intoxicación.,riesgo_quimico
el empleado trabajó encorvado frente a la mesa durante la carga del camión y presentó dolor lumbar.,riesgo_ergonomico
Se observó aislamiento dañado en el área de lavado que podía provocar electrocución durante la inspección.,riesgo_electrico
se observó residuos acumulados en el pasillo principal afectando la seguridad del área.,riesgo_general
el empleado mantuvo postura forzada durante horas en la mesa de ensamblaje y presentó dolor lumbar.,riesgo_ergonomico
el supervisor identificó recipiente mal cerrado con reactivo en el laboratorio requiriendo contención inmediata.,riesgo_quimico
Durante mantenimiento se encontró conductor pelado conectado a una máquina en operación.,riesgo_electrico
el montacargas atrapó la mano del operario en la línea de producción.,riesgo_mecanico
la operaria sostuvo herramientas pesadas por tiempo prolongado durante la carga del camión ocasionando incomodidad postural.,riesgo_ergonomico
Se observó tablero sin tapa en el área de lavado sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
el montacargas presentó partes móviles sin guarda al iniciar el turno.,riesgo_mecanico
el operador podía causar corte o golpe al iniciar el turno.,riesgo_mecanico
durante la inspección se detectó falta de orden y limpieza en la zona de despacho que generaba condición insegura.,riesgo_general
el supervisor identificó envase con sustancia inflamable abierto en producción requiriendo contención inmediata.,riesgo_quimico
durante la inspección se detectó herramientas fuera de lugar en el almacén con incumplimiento de normas básicas.,riesgo_general
Se observó caja eléctrica abierta en el área de lavado con posibilidad de cortocircuito durante la inspección.,riesgo_electrico
se observó material apilado incorrectamente en el taller que generaba condición insegura.,riesgo_general
Se observó enchufe recalentado en el taller con peligro de contacto directo durante la inspección.,riesgo_electrico
el ayudante cayó mientras trasladaba material en el pasillo de producción por restos de lubricante durante el turno.,riesgo_caida
Se observó tomacorriente chispeando en el cuarto eléctrico con posibilidad de cortocircuito durante la inspección.,riesgo_electrico
el operador encontró olor fuerte a producto químico cerca del tanque requiriendo contención inmediata.,riesgo_quimico
el montacarguista tropezó y se golpeó la rodilla junto a la línea de ensamblaje por agua acumulada durante el turno.,riesgo_caida
la operaria mantuvo postura forzada durante horas en el área de despacho y reportó molestia en la espalda.,riesgo_ergonomico
la auxiliar levantó cajas pesadas repetidamente en el área de despacho y reportó molestia en la espalda.,riesgo_ergonomico
el operador encontró almacenamiento inadecuado de químicos en el almacén que podía causar quemaduras.,riesgo_quimico
durante la inspección se observó derrame de solvente junto al área de limpieza afectando la seguridad del personal.,riesgo_quimico
el trabajador empujó carga manual sin ayuda en la línea de producción provocando tensión en cuello y hombros.,riesgo_ergonomico
el empleado trabajó encorvado frente a la mesa en el almacén generando sobreesfuerzo físico.,riesgo_ergonomico
el operador mostraba riesgo de atrapamiento en el área de corte.,riesgo_mecanico
la prensa operaba con protector dañado durante limpieza del equipo.,riesgo_mecanico
el ayudante sufrió una caída al mismo nivel en el pasillo de producción por restos de lubricante durante el turno.,riesgo_caida
el supervisor identificó mezcla química sin etiquetado en el laboratorio requiriendo contención inmediata.,riesgo_quimico
el torno atrapó la mano del operario en la línea de producción.,riesgo_mecanico
durante la inspección se observó fuga de químico corrosivo en producción con exposición a vapores.,riesgo_quimico
se reportó salida de emergencia bloqueada en el pasillo principal que generaba condición insegura.,riesgo_general
el supervisor identificó mezcla química sin etiquetado junto al área de limpieza requiriendo contención inmediata.,riesgo_quimico
el operario cayó mientras trasladaba material cerca del almacén por agua acumulada durante el turno.,riesgo_caida
la auxiliar empujó carga manual sin ayuda en el área de despacho y manifestó fatiga muscular.,riesgo_ergonomico
la supervisora casi cae al pasar por el área en el pasillo de producción por piso mojado durante el turno.,riesgo_caida
Se observó conductor pelado en el cuarto eléctrico con riesgo de descarga durante la inspección.,riesgo_electrico
se detectó salpicadura de sustancia peligrosa cerca del tanque que podía causar quemaduras.,riesgo_quimico
el empleado mantuvo postura forzada durante horas en la estación de empaque y terminó con dolor en muñeca.,riesgo_ergonomico
se reportó herramientas fuera de lugar en producción con incumplimiento de normas básicas.,riesgo_general
se reportó mala señalización en el área de empaque requiriendo corrección inmediata.,riesgo_general
un colaborador trabajó encorvado frente a la mesa en la mesa de ensamblaje y manifestó fatiga muscular.,riesgo_ergonomico
el supervisor identificó mezcla química sin etiquetado junto al área de limpieza con riesgo de inhalación y contacto.,riesgo_quimico
el supervisor identificó almacenamiento inadecuado de químicos en el laboratorio con posibilidad de intoxicación.,riesgo_quimico
la máquina operaba con protector dañado en la línea de producción.,riesgo_mecanico
se observó salida de emergencia bloqueada en producción con incumplimiento de normas básicas.,riesgo_general
la máquina mostraba riesgo de atrapamiento en la línea de producción.,riesgo_mecanico
la operaria empujó carga manual sin ayuda en la línea de producción y reportó molestia en la espalda.,riesgo_ergonomico
la prensa tenía punto de pellizco expuesto en el área de corte.,riesgo_mecanico
Se observó enchufe recalentado en el cuarto eléctrico sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
el operador encontró mezcla química sin etiquetado junto al área de limpieza con exposición a vapores.,riesgo_quimico
durante la inspección se detectó obstrucción de pasillos en el área de empaque con riesgo operacional general.,riesgo_general
el montacarguista se fue de lado al pisar la mancha cerca del almacén por una superficie resbaladiza durante el turno.,riesgo_caida
se reportó envase con sustancia inflamable abierto en producción afectando la seguridad del personal.,riesgo_quimico
Se observó aislamiento dañado al lado del compresor cerca de humedad acumulada durante la inspección.,riesgo_electrico
se observó mala señalización en el pasillo principal requiriendo corrección inmediata.,riesgo_general
el colaborador perdió el equilibrio y cayó en la bodega por agua acumulada durante el turno.,riesgo_caida
la auxiliar sostuvo herramientas pesadas por tiempo prolongado en la línea de producción provocando tensión en cuello y hombros.,riesgo_ergonomico
la prensa tenía resguardo retirado en la línea de producción.,riesgo_mecanico
la trabajadora resbaló y cayó al suelo en el pasillo de producción por aceite derramado durante el turno.,riesgo_caida
el equipo tenía punto de pellizco expuesto en la línea de producción.,riesgo_mecanico
el recorrido evidenció salida de emergencia bloqueada en el pasillo principal con incumplimiento de normas básicas.,riesgo_general
el almacenista realizó movimientos repetitivos de hombro durante la carga del camión generando sobreesfuerzo físico.,riesgo_ergonomico
el empleado cargó sacos sin técnica adecuada en la mesa de ensamblaje con riesgo ergonómico acumulado.,riesgo_ergonomico
el operario resbaló y cayó al suelo en el pasillo de producción por restos de lubricante durante el turno.,riesgo_caida
Se observó enchufe recalentado al lado del compresor generando chispas durante la inspección.,riesgo_electrico
el torno atrapó la mano del operario durante limpieza del equipo.,riesgo_mecanico
el operario perdió el equilibrio y cayó en el área de carga por restos de lubricante durante el turno.,riesgo_caida
el montacargas funcionaba sin bloqueo de seguridad durante limpieza del equipo.,riesgo_mecanico
el torno atrapó la mano del operario en el área de corte.,riesgo_mecanico
el visitante se fue de lado al pisar la mancha en la rampa de acceso por una superficie resbaladiza durante el turno.,riesgo_caida
el trabajador trabajó encorvado frente a la mesa en la mesa de ensamblaje y manifestó fatiga muscular.,riesgo_ergonomico
Se observó tomacorriente chispeando en la línea 2 que podía provocar electrocución durante la inspección.,riesgo_electrico
Se observó tomacorriente chispeando en el cuarto eléctrico con riesgo de descarga durante la inspección.,riesgo_electrico
durante la inspección se observó salpicadura de sustancia peligrosa en producción afectando la seguridad del personal.,riesgo_quimico
se reportó mala señalización en el área de empaque sin un peligro específico identificado.,riesgo_general
se detectó recipiente mal cerrado con reactivo en producción con posibilidad de intoxicación.,riesgo_quimico
el recorrido evidenció salida de emergencia bloqueada en producción con incumplimiento de normas básicas.,riesgo_general
la auxiliar mantuvo postura forzada durante horas en la estación de empaque con riesgo ergonómico acumulado.,riesgo_ergonomico
el almacenista sostuvo herramientas pesadas por tiempo prolongado durante la carga del camión y presentó dolor lumbar.,riesgo_ergonomico
Se observó aislamiento dañado en el área de lavado con posibilidad de cortocircuito durante la inspección.,riesgo_electrico
el almacenista cargó sacos sin técnica adecuada en la línea de producción y terminó con dolor en muñeca.,riesgo_ergonomico
el empleado mantuvo postura forzada durante horas en el área de despacho y manifestó fatiga muscular.,riesgo_ergonomico
durante la inspección se detectó obstrucción de pasillos en el almacén afectando la seguridad del área.,riesgo_general
Se observó conductor pelado en el cuarto eléctrico que podía provocar electrocución durante la inspección.,riesgo_electrico
Se observó cable expuesto en el cuarto eléctrico con posibilidad de cortocircuito durante la inspección.,riesgo_electrico
Se observó conductor pelado en el cuarto eléctrico con posibilidad de cortocircuito durante la inspección.,riesgo_electrico
Se observó cable expuesto en el cuarto eléctrico cerca de humedad acumulada durante la inspección.,riesgo_electrico
la operaria trabajó encorvado frente a la mesa durante la carga del camión con riesgo ergonómico acumulado.,riesgo_ergonomico
el operador operaba con protector dañado en mantenimiento.,riesgo_mecanico
Se observó tablero sin tapa en el cuarto eléctrico con posibilidad de cortocircuito durante la inspección.,riesgo_electrico
el supervisor informó obstrucción de pasillos en la zona de despacho requiriendo corrección inmediata.,riesgo_general
Se observó enchufe recalentado junto a la máquina de corte cerca de humedad acumulada durante la inspección.,riesgo_electrico
un técnico resbaló y cayó al suelo junto a la línea de ensamblaje por charcos cerca del drenaje durante el turno.,riesgo_caida
un técnico casi cae al pasar por el área cerca del almacén por una superficie resbaladiza durante el turno.,riesgo_caida
el trabajador sostuvo herramientas pesadas por tiempo prolongado en el almacén y manifestó fatiga muscular.,riesgo_ergonomico
Se observó cable expuesto junto a la máquina de corte que podía provocar electrocución durante la inspección.,riesgo_electrico
Un cable energizado quedó expuesto detrás del panel y representaba riesgo de descarga eléctrica.,riesgo_electrico
durante la inspección se observó almacenamiento inadecuado de químicos en el laboratorio que podía causar quemaduras.,riesgo_quimico
se reportó desorden en el área en el pasillo principal que generaba condición insegura.,riesgo_general
el operador podía causar corte o golpe en la línea de producción.,riesgo_mecanico
el equipo podía causar corte o golpe en mantenimiento.,riesgo_mecanico
se reportó herramientas fuera de lugar en producción con riesgo operacional general.,riesgo_general
Se observó enchufe recalentado en el cuarto eléctrico cerca de humedad acumulada durante la inspección.,riesgo_electrico
la auxiliar cargó sacos sin técnica adecuada durante la carga del camión y manifestó fatiga muscular.,riesgo_ergonomico
el supervisor informó salida de emergencia bloqueada en el almacén con riesgo operacional general.,riesgo_general
Se observó enchufe recalentado cerca de una zona húmeda generando chispas durante la inspección.,riesgo_electrico
el operador encontró envase con sustancia inflamable abierto en el laboratorio afectando la seguridad del personal.,riesgo_quimico
el operador mostraba riesgo de atrapamiento durante limpieza del equipo.,riesgo_mecanico
el operador encontró mezcla química sin etiquetado en el laboratorio con exposición a vapores.,riesgo_quimico
el trabajador trabajó encorvado frente a la mesa en la mesa de ensamblaje con riesgo ergonómico acumulado.,riesgo_ergonomico
el operador tenía resguardo retirado durante la operación.,riesgo_mecanico
se reportó recipiente mal cerrado con reactivo en el laboratorio con posibilidad de intoxicación.,riesgo_quimico
la banda transportadora tenía resguardo retirado en la línea de producción.,riesgo_mecanico
Se detectó desorden general y deficiente señalización en el área de trabajo.,riesgo_general
la máquina tenía resguardo retirado durante limpieza del equipo.,riesgo_mecanico
el empleado trabajó encorvado frente a la mesa en el almacén y presentó dolor lumbar.,riesgo_ergonomico
la supervisora perdió el equilibrio y cayó en el muelle por agua acumulada durante el turno.,riesgo_caida
el ayudante se deslizó al caminar en la rampa de acceso por una superficie resbaladiza durante el turno.,riesgo_caida
el operador encontró almacenamiento inadecuado de químicos junto al área de limpieza requiriendo contención inmediata.,riesgo_quimico
un colaborador trabajó encorvado frente a la mesa durante la carga del camión con riesgo ergonómico acumulado.,riesgo_ergonomico
el recorrido evidenció salida de emergencia bloqueada en la zona de despacho con incumplimiento de normas básicas.,riesgo_general
Se observó conductor pelado en el cuarto eléctrico generando chispas durante la inspección.,riesgo_electrico
el almacenista giró el tronco repetidas veces al acomodar piezas durante la carga del camión generando sobreesfuerzo físico.,riesgo_ergonomico
la banda transportadora podía causar corte o golpe en el área de corte.,riesgo_mecanico
el supervisor informó mala señalización en el almacén que generaba condición insegura.,riesgo_general
Se observó aislamiento dañado cerca de una zona húmeda sin bloqueo ni etiquetado durante la inspección.,riesgo_electrico
durante la inspección se observó envase con sustancia inflamable abierto cerca del tanque con exposición a vapores.,riesgo_quimico
el supervisor identificó envase con sustancia inflamable abierto en el laboratorio con exposición a vapores.,riesgo_quimico
se detectó olor fuerte a producto químico en el almacén con exposición a vapores.,riesgo_quimico
el supervisor identificó almacenamiento inadecuado de químicos en el laboratorio afectando la seguridad del personal.,riesgo_quimico
el empleado realizó movimientos repetitivos de hombro en la línea de producción y presentó dolor lumbar.,riesgo_ergonomico
se observó obstrucción de pasillos en el taller requiriendo corrección inmediata.,riesgo_general
un colaborador trabajó encorvado frente a la mesa en la estación de empaque generando sobreesfuerzo físico.,riesgo_ergonomico
un colaborador mantuvo postura forzada durante horas durante la carga del camión y presentó dolor lumbar.,riesgo_ergonomico
el supervisor informó material apilado incorrectamente en producción sin un peligro específico identificado.,riesgo_general
se observó obstrucción de pasillos en la zona de despacho con riesgo operacional general.,riesgo_general
el supervisor identificó recipiente mal cerrado con reactivo en producción con riesgo de inhalación y contacto.,riesgo_quimico
un técnico se deslizó al caminar en la zona de empaque por restos de lubricante durante el turno.,riesgo_caida
La inspección evidenció falta de orden y limpieza sin un peligro específico dominante.,riesgo_general
Se observó tomacorriente chispeando en el cuarto eléctrico generando chispas durante la inspección.,riesgo_electrico
el montacargas operaba con protector dañado al iniciar el turno.,riesgo_mecanico
la cortadora operaba con protector dañado al iniciar el turno.,riesgo_mecanico
el colaborador sufrió una caída al mismo nivel en la zona de empaque por piso mojado durante el turno.,riesgo_caida
Se observó tablero sin tapa en la línea 2 generando chispas durante la inspección.,riesgo_electrico
la máquina tenía punto de pellizco expuesto en el área de corte.,riesgo_mecanico
el supervisor informó salida de emergencia bloqueada en el pasillo principal que generaba condición insegura.,riesgo_general
el montacargas atrapó la mano del operario durante limpieza del equipo.,riesgo_mecanico
el supervisor identificó salpicadura de sustancia peligrosa en el almacén con riesgo de inhalación y contacto.,riesgo_quimico
el empleado sostuvo herramientas pesadas por tiempo prolongado en la línea de producción y presentó dolor lumbar.,riesgo_ergonomico
Se observó aislamiento dañado al lado del compresor con peligro de contacto directo durante la inspección.,riesgo_electrico
la máquina presentó partes móviles sin guarda durante limpieza del equipo.,riesgo_mecanico
la supervisora tropezó y se golpeó la rodilla en el área de carga por falta de cinta antideslizante durante el turno.,riesgo_caida
Se observó caja eléctrica abierta en el cuarto eléctrico generando chispas durante la inspección.,riesgo_electrico
la prensa tenía punto de pellizco expuesto durante la operación.,riesgo_mecanico
Se observó cable expuesto cerca de una zona húmeda que podía provocar electrocución durante la inspección.,riesgo_electrico
se observó material apilado incorrectamente en la zona de despacho afectando la seguridad del área.,riesgo_general
el supervisor identificó salpicadura de sustancia peligrosa en el laboratorio afectando la seguridad del personal.,riesgo_quimico
el empleado mantuvo postura forzada durante horas en la línea de producción generando sobreesfuerzo físico.,riesgo_ergonomico
un colaborador levantó cajas pesadas repetidamente en la estación de empaque y terminó con dolor en muñeca.,riesgo_ergonomico
el supervisor identificó derrame de solvente en el almacén afectando la seguridad del personal.,riesgo_quimico
el ayudante resbaló y cayó al suelo en el muelle por una superficie resbaladiza durante el turno.,riesgo_caida
se reportó derrame de solvente junto al área de limpieza requiriendo contención inmediata.,riesgo_quimico
Se observó tomacorriente chispeando cerca de una zona húmeda que podía provocar electrocución durante la inspección.,riesgo_electrico
el operador tenía resguardo retirado en la línea de producción.,riesgo_mecanico
Se observó caja eléctrica abierta cerca de una zona húmeda cerca de humedad acumulada durante la inspección.,riesgo_electrico
el almacenista sostuvo herramientas pesadas por tiempo prolongado en la mesa de ensamblaje ocasionando incomodidad postural.,riesgo_ergonomico
Se observó tomacorriente chispeando al lado del compresor cerca de humedad acumulada durante la inspección.,riesgo_electrico
un colaborador levantó cajas pesadas repetidamente en la mesa de ensamblaje ocasionando incomodidad postural.,riesgo_ergonomico
el operario resbaló y cayó al suelo junto a la línea de ensamblaje por aceite derramado durante el turno.,riesgo_caida
el ayudante cayó mientras trasladaba material en la rampa de acceso por falta de cinta antideslizante durante el turno.,riesgo_caida
el operario perdió el equilibrio y cayó junto a la línea de ensamblaje por una superficie resbaladiza durante el turno.,riesgo_caida
la auxiliar realizó movimientos repetitivos de hombro en el almacén con riesgo ergonómico acumulado.,riesgo_ergonomico
el almacenista levantó cajas pesadas repetidamente durante la carga del camión y reportó molestia en la espalda.,riesgo_ergonomico
Una cortadora presentaba disco expuesto y posibilidad de lesión mecánica.,riesgo_mecanico
el torno tenía resguardo retirado en mantenimiento.,riesgo_mecanico
el trabajador mantuvo postura forzada durante horas en la estación de empaque y presentó dolor lumbar.,riesgo_ergonomico
se observó salida de emergencia bloqueada en producción sin un peligro específico identificado.,riesgo_general
se observó obstrucción de pasillos en el taller que generaba condición insegura.,riesgo_general
la auxiliar empujó carga manual sin ayuda en la mesa de ensamblaje y manifestó fatiga muscular.,riesgo_ergonomico
el torno podía causar corte o golpe en el área de corte.,riesgo_mecanico
el ayudante sufrió una caída al mismo nivel en el área de carga por agua acumulada durante el turno.,riesgo_caida
se observó mala señalización en la zona de despacho requiriendo corrección inmediata.,riesgo_general
la cortadora presentó partes móviles sin guarda en el área de corte.,riesgo_mecanico
Se observó tablero sin tapa en el cuarto eléctrico cerca de humedad acumulada durante la inspección.,riesgo_electrico
la máquina presentó partes móviles sin guarda durante la operación.,riesgo_mecanico
el almacenista realizó movimientos repetitivos de hombro en la línea de producción y presentó dolor lumbar.,riesgo_ergonomico
el visitante se deslizó al caminar en la bodega por presencia de jabón industrial durante el turno.,riesgo_caida
el montacargas operaba con protector dañado en el área de corte.,riesgo_mecanico
el supervisor informó mala señalización en el pasillo principal que generaba condición insegura.,riesgo_general
el torno mostraba riesgo de atrapamiento al iniciar el turno.,riesgo_mecanico
el equipo funcionaba sin bloqueo de seguridad en el área de corte.,riesgo_mecanico
Se reportó caída desde una escalera portátil por apoyo inestable y peldaños húmedos.,riesgo_caida
La prensadora atrapó parcialmente la mano del operador durante la operación.,riesgo_mecanico
el operador encontró almacenamiento inadecuado de químicos en el laboratorio con posibilidad de intoxicación.,riesgo_quimico
Se observó enchufe recalentado junto a la máquina de corte con peligro de contacto directo durante la inspección.,riesgo_electrico
el supervisor informó mala señalización en el taller con incumplimiento de normas básicas.,riesgo_general
el operador encontró olor fuerte a producto químico cerca del tanque con riesgo de inhalación y contacto.,riesgo_quimico
se observó desorden en el área en el taller sin un peligro específico identificado.,riesgo_general
un colaborador sostuvo herramientas pesadas por tiempo prolongado en el almacén y presentó dolor lumbar.,riesgo_ergonomico
Se observó caja eléctrica abierta en el área de lavado cerca de humedad acumulada durante la inspección.,riesgo_electrico
durante la inspección se detectó residuos acumulados en el pasillo principal sin un peligro específico identificado.,riesgo_general
el montacarguista se deslizó al caminar junto a la línea de ensamblaje por restos de lubricante durante el turno.,riesgo_caida
Hubo casi accidente por escalón sin cinta antideslizante en acceso a mantenimiento.,riesgo_caida
el operario tropezó y se golpeó la rodilla en el muelle por falta de cinta antideslizante durante el turno.,riesgo_caida
El montacargas fue utilizado con protector lateral dañado y riesgo de golpe.,riesgo_mecanico
el supervisor informó mala señalización en producción afectando la seguridad del área.,riesgo_general
el supervisor identificó olor fuerte a producto químico junto al área de limpieza que podía causar quemaduras.,riesgo_quimico
la trabajadora cayó mientras trasladaba material en el área de carga por una superficie resbaladiza durante el turno.,riesgo_caida
el operador encontró envase con sustancia inflamable abierto en el almacén afectando la seguridad del personal.,riesgo_quimico
se observó obstrucción de pasillos en el pasillo principal con incumplimiento de normas básicas.,riesgo_general
el torno presentó partes móviles sin guarda en la línea de producción.,riesgo_mecanico
el trabajador empujó carga manual sin ayuda en la línea de producción y manifestó fatiga muscular.,riesgo_ergonomico
se detectó fuga de químico corrosivo en el almacén requiriendo contención inmediata.,riesgo_quimico
la auxiliar sostuvo herramientas pesadas por tiempo prolongado en la línea de producción y terminó con dolor en muñeca.,riesgo_ergonomico
el montacarguista tropezó y se golpeó la rodilla en la zona de empaque por aceite derramado durante el turno.,riesgo_caida
la auxiliar sostuvo herramientas pesadas por tiempo prolongado en la mesa de ensamblaje ocasionando incomodidad postural.,riesgo_ergonomico
la auxiliar sostuvo herramientas pesadas por tiempo prolongado en la estación de empaque ocasionando incomodidad postural.,riesgo_ergonomico
el montacarguista sufrió una caída al mismo nivel en la rampa de acceso por agua acumulada durante el turno.,riesgo_caida
Se observó conductor pelado al lado del compresor con peligro de contacto directo durante la inspección.,riesgo_electrico
el colaborador perdió el equilibrio y cayó en el muelle por una superficie resbaladiza durante el turno.,riesgo_caida
el empleado sostuvo herramientas pesadas por tiempo prolongado en el almacén y presentó dolor lumbar.,riesgo_ergonomico
el montacarguista se fue de lado al pisar la mancha cerca del almacén por charcos cerca del drenaje durante el turno.,riesgo_caida
se detectó olor fuerte a producto químico en el laboratorio con posibilidad de intoxicación.,riesgo_quimico
la prensa funcionaba sin bloqueo de seguridad en el área de corte.,riesgo_mecanico
el supervisor informó residuos acumulados en el taller afectando la seguridad del área.,riesgo_general
la cortadora funcionaba sin bloqueo de seguridad en la línea de producción.,riesgo_mecanico
el supervisor identificó mezcla química sin etiquetado en el cuarto de sustancias que podía causar quemaduras.,riesgo_quimico
El supervisor informó una condición insegura general por mala organización del área.,riesgo_general
el supervisor informó herramientas fuera de lugar en el pasillo principal sin un peligro específico identificado.,riesgo_general
el recorrido evidenció mala señalización en el taller requiriendo corrección inmediata.,riesgo_general
el equipo tenía resguardo retirado durante limpieza del equipo.,riesgo_mecanico
